Reef,time,latitude,longitude,BAA,BAA_7D_MAX,DHW,HOTSPOT,SST,SST_ANOMALY
Arlington,2002-07-01T12:00:00Z,-16.675,146.125,0,0,0,-4.63,24.03,0
Arlington,2002-07-03T12:00:00Z,-16.675,146.125,0,0,0,-4.68,23.98,-0.02
Arlington,2002-07-05T12:00:00Z,-16.675,146.125,0,0,0,-4.36,24.3,0.34
Arlington,2002-07-07T12:00:00Z,-16.675,146.125,0,0,0,-4.35,24.31,0.39
Arlington,2002-07-09T12:00:00Z,-16.675,146.125,0,0,0,-4.63,24.03,0.14
Arlington,2002-07-11T12:00:00Z,-16.675,146.125,0,0,0,-4.77,23.89,0.04
Arlington,2002-07-13T12:00:00Z,-16.675,146.125,0,0,0,-4.62,24.04,0.22
Arlington,2002-07-15T12:00:00Z,-16.675,146.125,0,0,0,-4.75,23.91,0.13
Arlington,2002-07-17T12:00:00Z,-16.675,146.125,0,0,0,-4.85,23.81,0.03
Arlington,2002-07-19T12:00:00Z,-16.675,146.125,0,0,0,-4.93,23.73,-0.06
Arlington,2002-07-21T12:00:00Z,-16.675,146.125,0,0,0,-5.2,23.46,-0.33
Arlington,2002-07-23T12:00:00Z,-16.675,146.125,0,0,0,-5.16,23.5,-0.29
Arlington,2002-07-25T12:00:00Z,-16.675,146.125,0,0,0,-5.15,23.51,-0.29
Arlington,2002-07-27T12:00:00Z,-16.675,146.125,0,0,0,-4.82,23.84,0.04
Arlington,2002-07-29T12:00:00Z,-16.675,146.125,0,0,0,-5.14,23.52,-0.28
Arlington,2002-07-31T12:00:00Z,-16.675,146.125,0,0,0,-4.73,23.93,0.12
Arlington,2002-08-02T12:00:00Z,-16.675,146.125,0,0,0,-4.21,24.45,0.64
Arlington,2002-08-04T12:00:00Z,-16.675,146.125,0,0,0,-4,24.66,0.85
Arlington,2002-08-06T12:00:00Z,-16.675,146.125,0,0,0,-3.84,24.82,1
Arlington,2002-08-08T12:00:00Z,-16.675,146.125,0,0,0,-4.46,24.2,0.38
Arlington,2002-08-10T12:00:00Z,-16.675,146.125,0,0,0,-4.4,24.26,0.44
Arlington,2002-08-12T12:00:00Z,-16.675,146.125,0,0,0,-4.62,24.04,0.21
Arlington,2002-08-14T12:00:00Z,-16.675,146.125,0,0,0,-5.14,23.52,-0.31
Arlington,2002-08-16T12:00:00Z,-16.675,146.125,0,0,0,-5.25,23.41,-0.44
Arlington,2002-08-18T12:00:00Z,-16.675,146.125,0,0,0,-4.76,23.9,0
Arlington,2002-08-20T12:00:00Z,-16.675,146.125,0,0,0,-4.92,23.74,-0.2
Arlington,2002-08-22T12:00:00Z,-16.675,146.125,0,0,0,-4.73,23.93,-0.06
Arlington,2002-08-24T12:00:00Z,-16.675,146.125,0,0,0,-4.52,24.14,0.11
Arlington,2002-08-26T12:00:00Z,-16.675,146.125,0,0,0,-4.51,24.15,0.08
Arlington,2002-08-28T12:00:00Z,-16.675,146.125,0,0,0,-4.58,24.08,-0.04
Arlington,2002-08-30T12:00:00Z,-16.675,146.125,0,0,0,-4.8,23.86,-0.3
Arlington,2002-09-01T12:00:00Z,-16.675,146.125,0,0,0,-4.85,23.81,-0.4
Arlington,2002-09-03T12:00:00Z,-16.675,146.125,0,0,0,-4.81,23.85,-0.4
Arlington,2002-09-05T12:00:00Z,-16.675,146.125,0,0,0,-4.63,24.03,-0.27
Arlington,2002-09-07T12:00:00Z,-16.675,146.125,0,0,0,-4.53,24.13,-0.21
Arlington,2002-09-09T12:00:00Z,-16.675,146.125,0,0,0,-3.07,25.59,1.2
Arlington,2002-09-11T12:00:00Z,-16.675,146.125,0,0,0,-3.73,24.93,0.5
Arlington,2002-09-13T12:00:00Z,-16.675,146.125,0,0,0,-3.73,24.93,0.45
Arlington,2002-09-15T12:00:00Z,-16.675,146.125,0,0,0,-3.98,24.68,0.16
Arlington,2002-09-17T12:00:00Z,-16.675,146.125,0,0,0,-4.01,24.65,0.05
Arlington,2002-09-19T12:00:00Z,-16.675,146.125,0,0,0,-4.22,24.44,-0.24
Arlington,2002-09-21T12:00:00Z,-16.675,146.125,0,0,0,-4.39,24.27,-0.49
Arlington,2002-09-23T12:00:00Z,-16.675,146.125,0,0,0,-3.83,24.83,-0.01
Arlington,2002-09-25T12:00:00Z,-16.675,146.125,0,0,0,-3.7,24.96,0.04
Arlington,2002-09-27T12:00:00Z,-16.675,146.125,0,0,0,-3.56,25.1,0.1
Arlington,2002-09-29T12:00:00Z,-16.675,146.125,0,0,0,-3.33,25.33,0.25
Arlington,2002-10-01T12:00:00Z,-16.675,146.125,0,0,0,-3.57,25.09,-0.06
Arlington,2002-10-03T12:00:00Z,-16.675,146.125,0,0,0,-3.62,25.04,-0.19
Arlington,2002-10-05T12:00:00Z,-16.675,146.125,0,0,0,-3.7,24.96,-0.35
Arlington,2002-10-07T12:00:00Z,-16.675,146.125,0,0,0,-3.62,25.04,-0.35
Arlington,2002-10-09T12:00:00Z,-16.675,146.125,0,0,0,-3.6,25.06,-0.41
Arlington,2002-10-11T12:00:00Z,-16.675,146.125,0,0,0,-3.88,24.78,-0.77
Arlington,2002-10-13T12:00:00Z,-16.675,146.125,0,0,0,-4,24.66,-0.97
Arlington,2002-10-15T12:00:00Z,-16.675,146.125,0,0,0,-3.23,25.43,-0.28
Arlington,2002-10-17T12:00:00Z,-16.675,146.125,0,0,0,-3.02,25.64,-0.16
Arlington,2002-10-19T12:00:00Z,-16.675,146.125,0,0,0,-2.99,25.67,-0.22
Arlington,2002-10-21T12:00:00Z,-16.675,146.125,0,0,0,-2.85,25.81,-0.17
Arlington,2002-10-23T12:00:00Z,-16.675,146.125,0,0,0,-2.94,25.72,-0.35
Arlington,2002-10-25T12:00:00Z,-16.675,146.125,0,0,0,-3.92,24.74,-1.42
Arlington,2002-10-27T12:00:00Z,-16.675,146.125,0,0,0,-2.93,25.73,-0.51
Arlington,2002-10-29T12:00:00Z,-16.675,146.125,0,0,0,-2.65,26.01,-0.32
Arlington,2002-10-31T12:00:00Z,-16.675,146.125,0,0,0,-2.56,26.1,-0.32
Arlington,2002-11-02T12:00:00Z,-16.675,146.125,0,0,0,-2.48,26.18,-0.33
Arlington,2002-11-04T12:00:00Z,-16.675,146.125,0,0,0,-2.5,26.16,-0.44
Arlington,2002-11-06T12:00:00Z,-16.675,146.125,0,0,0,-2.52,26.14,-0.55
Arlington,2002-11-08T12:00:00Z,-16.675,146.125,0,0,0,-2.62,26.04,-0.74
Arlington,2002-11-10T12:00:00Z,-16.675,146.125,0,0,0,-2.64,26.02,-0.85
Arlington,2002-11-12T12:00:00Z,-16.675,146.125,0,0,0,-2.46,26.2,-0.76
Arlington,2002-11-14T12:00:00Z,-16.675,146.125,0,0,0,-2.43,26.23,-0.82
Arlington,2002-11-16T12:00:00Z,-16.675,146.125,0,0,0,-2.23,26.43,-0.69
Arlington,2002-11-18T12:00:00Z,-16.675,146.125,0,0,0,-2.21,26.45,-0.72
Arlington,2002-11-20T12:00:00Z,-16.675,146.125,0,0,0,-2.05,26.61,-0.61
Arlington,2002-11-22T12:00:00Z,-16.675,146.125,0,0,0,-2.11,26.55,-0.72
Arlington,2002-11-24T12:00:00Z,-16.675,146.125,0,0,0,-2.17,26.49,-0.83
Arlington,2002-11-26T12:00:00Z,-16.675,146.125,0,0,0,-2.21,26.45,-0.93
Arlington,2002-11-28T12:00:00Z,-16.675,146.125,0,0,0,-2.08,26.58,-0.85
Arlington,2002-11-30T12:00:00Z,-16.675,146.125,0,0,0,-1.78,26.88,-0.6
Arlington,2002-12-02T12:00:00Z,-16.675,146.125,0,0,0,-1.5,27.16,-0.37
Arlington,2002-12-04T12:00:00Z,-16.675,146.125,0,0,0,-0.94,27.72,0.14
Arlington,2002-12-06T12:00:00Z,-16.675,146.125,0,0,0,-1.38,27.28,-0.36
Arlington,2002-12-08T12:00:00Z,-16.675,146.125,0,0,0,-0.86,27.8,0.11
Arlington,2002-12-10T12:00:00Z,-16.675,146.125,0,0,0,-0.73,27.93,0.19
Arlington,2002-12-12T12:00:00Z,-16.675,146.125,0,0,0,-0.66,28,0.21
Arlington,2002-12-14T12:00:00Z,-16.675,146.125,0,0,0,-0.26,28.4,0.56
Arlington,2002-12-16T12:00:00Z,-16.675,146.125,0,0,0,-0.41,28.25,0.36
Arlington,2002-12-18T12:00:00Z,-16.675,146.125,0,0,0,-0.25,28.41,0.48
Arlington,2002-12-20T12:00:00Z,-16.675,146.125,0,0,0,-0.85,27.81,-0.17
Arlington,2002-12-22T12:00:00Z,-16.675,146.125,0,0,0,-1.01,27.65,-0.37
Arlington,2002-12-24T12:00:00Z,-16.675,146.125,0,0,0,-0.68,27.98,-0.08
Arlington,2002-12-26T12:00:00Z,-16.675,146.125,0,0,0,-0.46,28.2,0.1
Arlington,2002-12-28T12:00:00Z,-16.675,146.125,0,0,0,-0.34,28.32,0.17
Arlington,2002-12-30T12:00:00Z,-16.675,146.125,0,0,0,-0.6,28.06,-0.13
Arlington,2003-01-01T12:00:00Z,-16.675,146.125,0,0,0,-0.8,27.86,-0.37
Arlington,2003-01-03T12:00:00Z,-16.675,146.125,0,0,0,-0.56,28.1,-0.17
Arlington,2003-01-05T12:00:00Z,-16.675,146.125,0,1,0,-0.14,28.52,0.2
Arlington,2003-01-07T12:00:00Z,-16.675,146.125,0,1,0,-0.21,28.45,0.09
Arlington,2003-01-09T12:00:00Z,-16.675,146.125,0,1,0,-0.07,28.59,0.19
Arlington,2003-01-11T12:00:00Z,-16.675,146.125,0,0,0,-0.12,28.54,0.1
Arlington,2003-01-13T12:00:00Z,-16.675,146.125,0,0,0,-0.28,28.38,-0.11
Arlington,2003-01-15T12:00:00Z,-16.675,146.125,0,0,0,-0.18,28.48,-0.05
Arlington,2003-01-17T12:00:00Z,-16.675,146.125,0,0,0,-0.28,28.38,-0.16
Arlington,2003-01-19T12:00:00Z,-16.675,146.125,0,0,0,-0.11,28.55,0
Arlington,2003-01-21T12:00:00Z,-16.675,146.125,0,0,0,-0.22,28.44,-0.12
Arlington,2003-01-23T12:00:00Z,-16.675,146.125,0,0,0,-0.29,28.37,-0.19
Arlington,2003-01-25T12:00:00Z,-16.675,146.125,0,0,0,-0.22,28.44,-0.13
Arlington,2003-01-27T12:00:00Z,-16.675,146.125,0,0,0,-0.38,28.28,-0.3
Arlington,2003-01-29T12:00:00Z,-16.675,146.125,0,0,0,-0.45,28.21,-0.38
Arlington,2003-01-31T12:00:00Z,-16.675,146.125,0,0,0,-0.29,28.37,-0.23
Arlington,2003-02-02T12:00:00Z,-16.675,146.125,1,1,0,0.01,28.67,0.06
Arlington,2003-02-04T12:00:00Z,-16.675,146.125,1,1,0,0.35,29.01,0.4
Arlington,2003-02-06T12:00:00Z,-16.675,146.125,1,1,0,0.7,29.36,0.74
Arlington,2003-02-08T12:00:00Z,-16.675,146.125,1,1,0,0.28,28.94,0.31
Arlington,2003-02-10T12:00:00Z,-16.675,146.125,1,1,0,0.3,28.96,0.32
Arlington,2003-02-12T12:00:00Z,-16.675,146.125,1,1,0,0.82,29.48,0.83
Arlington,2003-02-14T12:00:00Z,-16.675,146.125,1,1,0,0.93,29.59,0.93
Arlington,2003-02-16T12:00:00Z,-16.675,146.125,1,1,0,0.61,29.27,0.63
Arlington,2003-02-18T12:00:00Z,-16.675,146.125,1,1,0,0.5,29.16,0.57
Arlington,2003-02-20T12:00:00Z,-16.675,146.125,1,1,0,0.63,29.29,0.74
Arlington,2003-02-22T12:00:00Z,-16.675,146.125,1,1,0,0.91,29.57,1.06
Arlington,2003-02-24T12:00:00Z,-16.675,146.125,1,1,0,0.97,29.63,1.17
Arlington,2003-02-26T12:00:00Z,-16.675,146.125,1,1,0,0.65,29.31,0.89
Arlington,2003-02-28T12:00:00Z,-16.675,146.125,1,1,0,0.51,29.17,0.79
Arlington,2003-03-02T12:00:00Z,-16.675,146.125,1,1,0,0.22,28.88,0.55
Arlington,2003-03-04T12:00:00Z,-16.675,146.125,1,1,0,0.16,28.82,0.53
Arlington,2003-03-06T12:00:00Z,-16.675,146.125,1,1,0,0.36,29.02,0.77
Arlington,2003-03-08T12:00:00Z,-16.675,146.125,1,1,0,0.22,28.88,0.68
Arlington,2003-03-10T12:00:00Z,-16.675,146.125,0,1,0,-0.28,28.38,0.22
Arlington,2003-03-12T12:00:00Z,-16.675,146.125,0,1,0,-1.38,27.28,-0.84
Arlington,2003-03-14T12:00:00Z,-16.675,146.125,0,1,0,-1.02,27.64,-0.43
Arlington,2003-03-16T12:00:00Z,-16.675,146.125,0,0,0,-0.74,27.92,-0.1
Arlington,2003-03-18T12:00:00Z,-16.675,146.125,0,0,0,-0.56,28.1,0.15
Arlington,2003-03-20T12:00:00Z,-16.675,146.125,0,0,0,-0.7,27.96,0.07
Arlington,2003-03-22T12:00:00Z,-16.675,146.125,0,0,0,-0.65,28.01,0.19
Arlington,2003-03-24T12:00:00Z,-16.675,146.125,0,0,0,-0.43,28.23,0.47
Arlington,2003-03-26T12:00:00Z,-16.675,146.125,0,0,0,-0.33,28.33,0.64
Arlington,2003-03-28T12:00:00Z,-16.675,146.125,0,0,0,-0.67,27.99,0.36
Arlington,2003-03-30T12:00:00Z,-16.675,146.125,0,0,0,-0.66,28,0.44
Arlington,2003-04-01T12:00:00Z,-16.675,146.125,0,0,0,-1.1,27.56,0.06
Arlington,2003-04-03T12:00:00Z,-16.675,146.125,0,0,0,-0.97,27.69,0.26
Arlington,2003-04-05T12:00:00Z,-16.675,146.125,0,0,0,-0.02,28.64,1.27
Arlington,2003-04-07T12:00:00Z,-16.675,146.125,0,0,0,-0.8,27.86,0.56
Arlington,2003-04-09T12:00:00Z,-16.675,146.125,0,0,0,-0.78,27.88,0.64
Arlington,2003-04-11T12:00:00Z,-16.675,146.125,0,0,0,-0.64,28.02,0.85
Arlington,2003-04-13T12:00:00Z,-16.675,146.125,0,0,0,-0.72,27.94,0.83
Arlington,2003-04-15T12:00:00Z,-16.675,146.125,0,0,0,-1,27.66,0.62
Arlington,2003-04-17T12:00:00Z,-16.675,146.125,0,0,0,-0.9,27.76,0.81
Arlington,2003-04-19T12:00:00Z,-16.675,146.125,0,0,0,-1.31,27.35,0.48
Arlington,2003-04-21T12:00:00Z,-16.675,146.125,0,0,0,-1.01,27.65,0.87
Arlington,2003-04-23T12:00:00Z,-16.675,146.125,0,0,0,-1.25,27.41,0.71
Arlington,2003-04-25T12:00:00Z,-16.675,146.125,0,0,0,-1.28,27.38,0.77
Arlington,2003-04-27T12:00:00Z,-16.675,146.125,0,0,0,-1.56,27.1,0.57
Arlington,2003-04-29T12:00:00Z,-16.675,146.125,0,0,0,-1.58,27.08,0.64
Arlington,2003-05-01T12:00:00Z,-16.675,146.125,0,0,0,-1.73,26.93,0.57
Arlington,2003-05-03T12:00:00Z,-16.675,146.125,0,0,0,-1.77,26.89,0.62
Arlington,2003-05-05T12:00:00Z,-16.675,146.125,0,0,0,-1.99,26.67,0.48
Arlington,2003-05-07T12:00:00Z,-16.675,146.125,0,0,0,-2.3,26.36,0.26
Arlington,2003-05-09T12:00:00Z,-16.675,146.125,0,0,0,-2.55,26.11,0.09
Arlington,2003-05-11T12:00:00Z,-16.675,146.125,0,0,0,-2.78,25.88,-0.05
Arlington,2003-05-13T12:00:00Z,-16.675,146.125,0,0,0,-2.63,26.03,0.18
Arlington,2003-05-15T12:00:00Z,-16.675,146.125,0,0,0,-2.72,25.94,0.18
Arlington,2003-05-17T12:00:00Z,-16.675,146.125,0,0,0,-2.43,26.23,0.56
Arlington,2003-05-19T12:00:00Z,-16.675,146.125,0,0,0,-2.05,26.61,1.04
Arlington,2003-05-21T12:00:00Z,-16.675,146.125,0,0,0,-2.22,26.44,0.96
Arlington,2003-05-23T12:00:00Z,-16.675,146.125,0,0,0,-2.22,26.44,1.05
Arlington,2003-05-25T12:00:00Z,-16.675,146.125,0,0,0,-2.53,26.13,0.83
Arlington,2003-05-27T12:00:00Z,-16.675,146.125,0,0,0,-2.8,25.86,0.66
Arlington,2003-05-29T12:00:00Z,-16.675,146.125,0,0,0,-3.28,25.38,0.27
Arlington,2003-05-31T12:00:00Z,-16.675,146.125,0,0,0,-2.91,25.75,0.73
Arlington,2003-06-02T12:00:00Z,-16.675,146.125,0,0,0,-2.64,26.02,1.1
Arlington,2003-06-04T12:00:00Z,-16.675,146.125,0,0,0,-2.62,26.04,1.21
Arlington,2003-06-06T12:00:00Z,-16.675,146.125,0,0,0,-2.31,26.35,1.61
Arlington,2003-06-08T12:00:00Z,-16.675,146.125,0,0,0,-2.63,26.03,1.38
Arlington,2003-06-10T12:00:00Z,-16.675,146.125,0,0,0,-2.61,26.05,1.5
Arlington,2003-06-12T12:00:00Z,-16.675,146.125,0,0,0,-3.08,25.58,1.12
Arlington,2003-06-14T12:00:00Z,-16.675,146.125,0,0,0,-3.06,25.6,1.23
Arlington,2003-06-16T12:00:00Z,-16.675,146.125,0,0,0,-3.24,25.42,1.12
Arlington,2003-06-18T12:00:00Z,-16.675,146.125,0,0,0,-3.59,25.07,0.8
Arlington,2003-06-20T12:00:00Z,-16.675,146.125,0,0,0,-3.47,25.19,0.96
Arlington,2003-06-22T12:00:00Z,-16.675,146.125,0,0,0,-3.53,25.13,0.94
Arlington,2003-06-24T12:00:00Z,-16.675,146.125,0,0,0,-3.78,24.88,0.72
Arlington,2003-06-26T12:00:00Z,-16.675,146.125,0,0,0,-3.78,24.88,0.76
Arlington,2003-06-28T12:00:00Z,-16.675,146.125,0,0,0,-3.79,24.87,0.78
Arlington,2003-06-30T12:00:00Z,-16.675,146.125,0,0,0,-3.46,25.2,1.15
Arlington,2003-07-02T12:00:00Z,-16.675,146.125,0,0,0,-3.69,24.97,0.96
Arlington,2003-07-04T12:00:00Z,-16.675,146.125,0,0,0,-3.76,24.9,0.92
Arlington,2003-07-06T12:00:00Z,-16.675,146.125,0,0,0,-4.25,24.41,0.47
Arlington,2003-07-08T12:00:00Z,-16.675,146.125,0,0,0,-3.96,24.7,0.79
Arlington,2003-07-10T12:00:00Z,-16.675,146.125,0,0,0,-3.79,24.87,1
Arlington,2003-07-12T12:00:00Z,-16.675,146.125,0,0,0,-3.61,25.05,1.22
Arlington,2003-07-14T12:00:00Z,-16.675,146.125,0,0,0,-3.97,24.69,0.89
Arlington,2003-07-16T12:00:00Z,-16.675,146.125,0,0,0,-4.13,24.53,0.75
Arlington,2003-07-18T12:00:00Z,-16.675,146.125,0,0,0,-4.28,24.38,0.6
Arlington,2003-07-20T12:00:00Z,-16.675,146.125,0,0,0,-4.52,24.14,0.35
Arlington,2003-07-22T12:00:00Z,-16.675,146.125,0,0,0,-4.25,24.41,0.62
Arlington,2003-07-24T12:00:00Z,-16.675,146.125,0,0,0,-4.4,24.26,0.47
Arlington,2003-07-26T12:00:00Z,-16.675,146.125,0,0,0,-4.63,24.03,0.23
Arlington,2003-07-28T12:00:00Z,-16.675,146.125,0,0,0,-4.8,23.86,0.06
Arlington,2003-07-30T12:00:00Z,-16.675,146.125,0,0,0,-4.68,23.98,0.18
Arlington,2003-08-01T12:00:00Z,-16.675,146.125,0,0,0,-4.86,23.8,-0.01
Arlington,2003-08-03T12:00:00Z,-16.675,146.125,0,0,0,-5.16,23.5,-0.31
Arlington,2003-08-05T12:00:00Z,-16.675,146.125,0,0,0,-5.01,23.65,-0.16
Arlington,2003-08-07T12:00:00Z,-16.675,146.125,0,0,0,-4.85,23.81,-0.01
Arlington,2003-08-09T12:00:00Z,-16.675,146.125,0,0,0,-4.75,23.91,0.09
Arlington,2003-08-11T12:00:00Z,-16.675,146.125,0,0,0,-4.36,24.3,0.48
Arlington,2003-08-13T12:00:00Z,-16.675,146.125,0,0,0,-4.34,24.32,0.49
Arlington,2003-08-15T12:00:00Z,-16.675,146.125,0,0,0,-4.26,24.4,0.57
Arlington,2003-08-17T12:00:00Z,-16.675,146.125,0,0,0,-4.27,24.39,0.52
Arlington,2003-08-19T12:00:00Z,-16.675,146.125,0,0,0,-4.44,24.22,0.3
Arlington,2003-08-21T12:00:00Z,-16.675,146.125,0,0,0,-4.73,23.93,-0.03
Arlington,2003-08-23T12:00:00Z,-16.675,146.125,0,0,0,-4.41,24.25,0.24
Arlington,2003-08-25T12:00:00Z,-16.675,146.125,0,0,0,-4.05,24.61,0.56
Arlington,2003-08-27T12:00:00Z,-16.675,146.125,0,0,0,-4.24,24.42,0.32
Arlington,2003-08-29T12:00:00Z,-16.675,146.125,0,0,0,-4.19,24.47,0.33
Arlington,2003-08-31T12:00:00Z,-16.675,146.125,0,0,0,-4.17,24.49,0.3
Arlington,2003-09-02T12:00:00Z,-16.675,146.125,0,0,0,-4.06,24.6,0.37
Arlington,2003-09-04T12:00:00Z,-16.675,146.125,0,0,0,-4.67,23.99,-0.29
Arlington,2003-09-06T12:00:00Z,-16.675,146.125,0,0,0,-4.58,24.08,-0.24
Arlington,2003-09-08T12:00:00Z,-16.675,146.125,0,0,0,-4.55,24.11,-0.25
Arlington,2003-09-10T12:00:00Z,-16.675,146.125,0,0,0,-4.65,24.01,-0.4
Arlington,2003-09-12T12:00:00Z,-16.675,146.125,0,0,0,-4.65,24.01,-0.44
Arlington,2003-09-14T12:00:00Z,-16.675,146.125,0,0,0,-4.52,24.14,-0.36
Arlington,2003-09-16T12:00:00Z,-16.675,146.125,0,0,0,-3.64,25.02,0.46
Arlington,2003-09-18T12:00:00Z,-16.675,146.125,0,0,0,-3.68,24.98,0.34
Arlington,2003-09-20T12:00:00Z,-16.675,146.125,0,0,0,-3.61,25.05,0.33
Arlington,2003-09-22T12:00:00Z,-16.675,146.125,0,0,0,-3.75,24.91,0.11
Arlington,2003-09-24T12:00:00Z,-16.675,146.125,0,0,0,-3.68,24.98,0.1
Arlington,2003-09-26T12:00:00Z,-16.675,146.125,0,0,0,-3.86,24.8,-0.16
Arlington,2003-09-28T12:00:00Z,-16.675,146.125,0,0,0,-3.69,24.97,-0.07
Arlington,2003-09-30T12:00:00Z,-16.675,146.125,0,0,0,-3.49,25.17,0.06
Arlington,2003-10-02T12:00:00Z,-16.675,146.125,0,0,0,-3.39,25.27,0.08
Arlington,2003-10-04T12:00:00Z,-16.675,146.125,0,0,0,-3.07,25.59,0.32
Arlington,2003-10-06T12:00:00Z,-16.675,146.125,0,0,0,-3.26,25.4,0.05
Arlington,2003-10-08T12:00:00Z,-16.675,146.125,0,0,0,-2.92,25.74,0.31
Arlington,2003-10-10T12:00:00Z,-16.675,146.125,0,0,0,-2.84,25.82,0.31
Arlington,2003-10-12T12:00:00Z,-16.675,146.125,0,0,0,-2.7,25.96,0.37
Arlington,2003-10-14T12:00:00Z,-16.675,146.125,0,0,0,-2.75,25.91,0.24
Arlington,2003-10-16T12:00:00Z,-16.675,146.125,0,0,0,-1.98,26.68,0.93
Arlington,2003-10-18T12:00:00Z,-16.675,146.125,0,0,0,-2.84,25.82,-0.02
Arlington,2003-10-20T12:00:00Z,-16.675,146.125,0,0,0,-2.62,26.04,0.11
Arlington,2003-10-22T12:00:00Z,-16.675,146.125,0,0,0,-2.66,26,-0.02
Arlington,2003-10-24T12:00:00Z,-16.675,146.125,0,0,0,-2.85,25.81,-0.3
Arlington,2003-10-26T12:00:00Z,-16.675,146.125,0,0,0,-2.75,25.91,-0.29
Arlington,2003-10-28T12:00:00Z,-16.675,146.125,0,0,0,-2.1,26.56,0.27
Arlington,2003-10-30T12:00:00Z,-16.675,146.125,0,0,0,-2.19,26.47,0.09
Arlington,2003-11-01T12:00:00Z,-16.675,146.125,0,0,0,-2,26.66,0.19
Arlington,2003-11-03T12:00:00Z,-16.675,146.125,0,0,0,-2.09,26.57,0.01
Arlington,2003-11-05T12:00:00Z,-16.675,146.125,0,0,0,-2.46,26.2,-0.44
Arlington,2003-11-07T12:00:00Z,-16.675,146.125,0,0,0,-2.35,26.31,-0.42
Arlington,2003-11-09T12:00:00Z,-16.675,146.125,0,0,0,-2.31,26.35,-0.47
Arlington,2003-11-11T12:00:00Z,-16.675,146.125,0,0,0,-2.28,26.38,-0.53
Arlington,2003-11-13T12:00:00Z,-16.675,146.125,0,0,0,-2.35,26.31,-0.69
Arlington,2003-11-15T12:00:00Z,-16.675,146.125,0,0,0,-2.3,26.36,-0.73
Arlington,2003-11-17T12:00:00Z,-16.675,146.125,0,0,0,-2.19,26.47,-0.67
Arlington,2003-11-19T12:00:00Z,-16.675,146.125,0,0,0,-2.18,26.48,-0.71
Arlington,2003-11-21T12:00:00Z,-16.675,146.125,0,0,0,-2.01,26.65,-0.6
Arlington,2003-11-23T12:00:00Z,-16.675,146.125,0,0,0,-1.91,26.75,-0.55
Arlington,2003-11-25T12:00:00Z,-16.675,146.125,0,0,0,-1.74,26.92,-0.43
Arlington,2003-11-27T12:00:00Z,-16.675,146.125,0,0,0,-1.59,27.07,-0.33
Arlington,2003-11-29T12:00:00Z,-16.675,146.125,0,0,0,-1.83,26.83,-0.62
Arlington,2003-12-01T12:00:00Z,-16.675,146.125,0,0,0,-1.84,26.82,-0.69
Arlington,2003-12-03T12:00:00Z,-16.675,146.125,0,0,0,-1.94,26.72,-0.84
Arlington,2003-12-05T12:00:00Z,-16.675,146.125,0,0,0,-1.25,27.41,-0.2
Arlington,2003-12-07T12:00:00Z,-16.675,146.125,0,0,0,-0.76,27.9,0.24
Arlington,2003-12-09T12:00:00Z,-16.675,146.125,0,0,0,-0.2,28.46,0.75
Arlington,2003-12-11T12:00:00Z,-16.675,146.125,0,0,0,-0.1,28.56,0.79
Arlington,2003-12-13T12:00:00Z,-16.675,146.125,0,0,0,-0.01,28.65,0.83
Arlington,2003-12-15T12:00:00Z,-16.675,146.125,0,0,0,-0.34,28.32,0.45
Arlington,2003-12-17T12:00:00Z,-16.675,146.125,0,0,0,-0.32,28.34,0.43
Arlington,2003-12-19T12:00:00Z,-16.675,146.125,0,0,0,-0.41,28.25,0.29
Arlington,2003-12-21T12:00:00Z,-16.675,146.125,0,0,0,-0.36,28.3,0.3
Arlington,2003-12-23T12:00:00Z,-16.675,146.125,1,1,0,0.08,28.74,0.7
Arlington,2003-12-25T12:00:00Z,-16.675,146.125,1,1,0,0.2,28.86,0.78
Arlington,2003-12-27T12:00:00Z,-16.675,146.125,1,1,0,0.4,29.06,0.93
Arlington,2003-12-29T12:00:00Z,-16.675,146.125,1,1,0,0.47,29.13,0.96
Arlington,2003-12-31T12:00:00Z,-16.675,146.125,1,1,0,0.12,28.78,0.57
Arlington,2004-01-02T12:00:00Z,-16.675,146.125,1,1,0,0.01,28.67,0.42
Arlington,2004-01-04T12:00:00Z,-16.675,146.125,1,1,0,0.47,29.13,0.83
Arlington,2004-01-06T12:00:00Z,-16.675,146.125,1,1,0,0.38,29.04,0.7
Arlington,2004-01-08T12:00:00Z,-16.675,146.125,1,1,0,0.53,29.19,0.81
Arlington,2004-01-10T12:00:00Z,-16.675,146.125,1,1,0,0.84,29.5,1.08
Arlington,2004-01-12T12:00:00Z,-16.675,146.125,2,2,0.16,1.09,29.75,1.28
Arlington,2004-01-14T12:00:00Z,-16.675,146.125,1,2,0.16,0.86,29.52,1.01
Arlington,2004-01-16T12:00:00Z,-16.675,146.125,1,2,0.16,0.66,29.32,0.79
Arlington,2004-01-18T12:00:00Z,-16.675,146.125,1,2,0.16,0.6,29.26,0.72
Arlington,2004-01-20T12:00:00Z,-16.675,146.125,1,1,0.16,0.1,28.76,0.21
Arlington,2004-01-22T12:00:00Z,-16.675,146.125,0,1,0.16,-0.02,28.64,0.08
Arlington,2004-01-24T12:00:00Z,-16.675,146.125,1,1,0.16,0.33,28.99,0.42
Arlington,2004-01-26T12:00:00Z,-16.675,146.125,1,1,0.16,0.47,29.13,0.55
Arlington,2004-01-28T12:00:00Z,-16.675,146.125,1,1,0.16,0.86,29.52,0.94
