Timepoint,No,No2,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,Area
T1,318,93,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J6,3,7,247,3,3.7.3.2,2.147
T1,319,93,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J6,3,7,247,3,3.7.3.3,2.522
T1,320,94,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K1,3,8,95,1,3.8.1.1,1.607
T1,321,94,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K1,3,8,95,1,3.8.1.2,2.018
T1,322,94,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K1,3,8,95,1,3.8.1.3,2.546
T1,323,94,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K1,3,8,95,1,3.8.1.4,4.106
T1,324,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.1,2.299
T1,325,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.2,3.871
T1,326,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.3,4.798
T1,327,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.4,3.531
T1,328,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.5,3.766
T1,329,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.6,3.367
T1,330,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.7,4.575
T1,331,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.8,5.643
T1,332,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.9,3.402
T1,333,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.10,3.039
T1,334,95,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A6,3,8,95,2,3.8.2.11,5.15
T1,335,96,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A6,3,8,95,3,3.8.3.1,2.159
T1,336,96,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A6,3,8,95,3,3.8.3.2,2.229
T1,337,96,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A6,3,8,95,3,3.8.3.3,2.077
T1,338,96,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A6,3,8,95,3,3.8.3.4,3.719
T1,339,97,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A7,3,9,92,1,3.9.1.1,2.839
T1,340,97,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A7,3,9,92,1,3.9.1.2,2.405
T1,341,97,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A7,3,9,92,1,3.9.1.3,2.628
T1,342,97,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A7,3,9,92,1,3.9.1.4,2.217
T1,343,97,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A7,3,9,92,1,3.9.1.5,3.402
T1,344,97,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,A7,3,9,92,1,3.9.1.6,4.012
T1,345,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.1,3.238
T1,346,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.2,2.945
T1,347,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.3,3.355
T1,348,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.4,5.807
T1,349,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.5,4.223
T1,350,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.6,5.103
T1,351,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.7,4.892
T1,352,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.8,5.502
T1,353,98,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A10,3,9,92,2,3.9.2.9,4.575
T1,354,99,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A7,3,9,92,3,3.9.3.1,3.308
T1,355,99,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A7,3,9,92,3,3.9.3.2,2.616
T1,356,99,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A7,3,9,92,3,3.9.3.3,3.801
T1,357,99,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A7,3,9,92,3,3.9.3.4,3.801
T1,358,99,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A7,3,9,92,3,3.9.3.5,4.024
T1,359,100,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F11,3,10,65,1,3.10.1.1,2.78
T1,360,100,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F11,3,10,65,1,3.10.1.2,4.177
T1,361,101,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A12,3,10,65,2,3.10.2.1,1.877
T1,362,102,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A4,3,10,65,3,3.10.3.1,4.81
T1,363,102,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A4,3,10,65,3,3.10.3.2,8.189
T1,364,102,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A4,3,10,65,3,3.10.3.3,5.197
T1,365,103,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G2,3,11,77,1,3.11.1.1,4.153
T1,366,103,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G2,3,11,77,1,3.11.1.2,3.93
T1,367,103,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,G2,3,11,77,1,3.11.1.3,4.669
T1,368,104,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A8,3,11,77,2,3.11.2.1,2.147
T1,369,104,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A8,3,11,77,2,3.11.2.2,6.3
T1,370,104,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A8,3,11,77,2,3.11.2.3,5.021
T1,371,104,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A8,3,11,77,2,3.11.2.4,4.482
T1,372,104,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,A8,3,11,77,2,3.11.2.5,4.869
T1,373,105,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C1,3,11,77,3,3.11.3.1,3.473
T1,374,105,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C1,3,11,77,3,3.11.3.2,7.238
T1,375,105,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C1,3,11,77,3,3.11.3.3,3.203
T1,376,105,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C1,3,11,77,3,3.11.3.4,3.109
T1,377,105,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C1,3,11,77,3,3.11.3.5,3.907
T1,378,105,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C1,3,11,77,3,3.11.3.6,5.772
T1,379,106,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K1,3,12,61,1,3.12.1.1,5.232
T1,380,106,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K1,3,12,61,1,3.12.1.2,3.132
T1,381,106,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K1,3,12,61,1,3.12.1.3,4.575
T1,382,106,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K1,3,12,61,1,3.12.1.4,3.895
T1,383,107,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F8,3,12,61,2,3.12.2.1,4.622
T1,384,107,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F8,3,12,61,2,3.12.2.2,4.482
T1,385,107,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F8,3,12,61,2,3.12.2.3,10.042
T1,386,107,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F8,3,12,61,2,3.12.2.4,4.751
T1,387,108,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A4,3,12,61,3,3.12.3.1,3.308
T1,388,108,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A4,3,12,61,3,3.12.3.2,2.733
T1,389,108,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A4,3,12,61,3,3.12.3.3,4.435
T1,390,109,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J14,4,1,80,1,4.1.1.1,4.712
T1,391,110,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K14,4,1,80,2,4.1.2.1,4.779
T1,392,110,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K14,4,1,80,2,4.1.2.2,4.089
T1,393,110,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K14,4,1,80,2,4.1.2.3,13.637
T1,394,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.1,4.741
T1,395,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.2,5.893
T1,396,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.3,16.933
T1,397,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.4,6.903
T1,398,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.5,8.084
T1,399,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.6,3.73
T1,400,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.7,4.127
T1,401,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.8,3.598
T1,402,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.9,3.456
T1,403,111,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F15,4,1,80,3,4.1.3.10,5.468
T1,404,112,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B9,4,2,52,1,4.2.1.1,3.258
T1,405,112,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B9,4,2,52,1,4.2.1.2,2.172
T1,406,113,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A3,4,2,52,2,4.2.2.1,2.03
T1,407,113,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A3,4,2,52,2,4.2.2.2,3.598
T1,408,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.1,3.164
T1,409,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.2,2.03
T1,410,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.3,2.937
T1,411,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.4,3.211
T1,412,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.5,3.183
T1,413,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.6,3.608
T1,414,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.7,5.761
T1,415,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.8,3.456
T1,416,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.9,2.946
T1,417,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.10,3.23
T1,418,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.11,3.353
T1,419,114,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C1,4,2,52,3,4.2.3.12,3.834
T1,420,115,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C2,4,3,102,1,4.3.1.1,5.751
T1,421,115,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C2,4,3,102,1,4.3.1.2,2.776
T1,422,115,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C2,4,3,102,1,4.3.1.3,2.635
T1,423,115,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C2,4,3,102,1,4.3.1.4,2.361
T1,424,116,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A11,4,3,102,2,4.3.2,NA
T1,425,117,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,4,3,102,3,4.3.3.1,4.193
T1,426,117,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,4,3,102,3,4.3.3.2,4.779
T1,427,117,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,4,3,102,3,4.3.3.3,2.975
T1,428,117,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,4,3,102,3,4.3.3.4,4.665
T1,429,118,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I9,4,4,30,1,4.4.1.1,2.578
T1,430,118,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I9,4,4,30,1,4.4.1.2,3.957
T1,431,118,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I9,4,4,30,1,4.4.1.3,2.946
T1,432,118,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I9,4,4,30,1,4.4.1.4,1.917
T1,433,118,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I9,4,4,30,1,4.4.1.5,4.155
T1,434,119,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A11,4,4,30,2,4.4.2.1,2.909
T1,435,119,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A11,4,4,30,2,4.4.2.2,4.306
T1,436,119,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,A11,4,4,30,2,4.4.2.3,9.822
T1,437,120,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H1,4,4,30,3,4.4.3,NA
T1,438,121,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H2,4,5,94,1,4.5.1.1,1.936
T1,439,121,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H2,4,5,94,1,4.5.1.2,1.766
T1,440,121,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H2,4,5,94,1,4.5.1.3,2.04
T1,441,122,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,4,5,94,2,4.5.2.1,2.654
T1,442,122,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,4,5,94,2,4.5.2.2,4.184
T1,443,122,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,4,5,94,2,4.5.2.3,3.409
T1,444,122,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,4,5,94,2,4.5.2.4,2.776
T1,445,122,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,4,5,94,2,4.5.2.5,2.436
T1,446,122,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B10,4,5,94,2,4.5.2.6,2.54
T1,447,123,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,K7,4,5,94,3,4.5.3,NA
T1,448,124,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A1,4,6,62,1,4.6.1.1,3.985
T1,449,124,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A1,4,6,62,1,4.6.1.2,3.286
T1,450,125,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B2,4,6,62,2,4.6.2.1,2.106
T1,451,126,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D9,4,6,62,3,4.6.3.1,2.153
T1,452,126,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D9,4,6,62,3,4.6.3.2,2.04
T1,453,127,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I13,4,7,99,1,4.7.1.1,3.523
T1,454,127,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I13,4,7,99,1,4.7.1.2,2.191
T1,455,128,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F15,4,7,99,2,4.7.2.1,3.022
T1,456,128,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F15,4,7,99,2,4.7.2.2,2.72
T1,457,128,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F15,4,7,99,2,4.7.2.3,1.587
T1,458,128,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F15,4,7,99,2,4.7.2.4,3.617
T1,459,128,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F15,4,7,99,2,4.7.2.5,1.804
T1,460,128,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F15,4,7,99,2,4.7.2.6,3.787
T1,461,129,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A2,4,7,99,3,4.7.3.1,2.078
T1,462,129,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A2,4,7,99,3,4.7.3.2,2.691
T1,463,129,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A2,4,7,99,3,4.7.3.3,3.523
T1,464,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.1,3.947
T1,465,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.2,16.149
T1,466,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.3,3.985
T1,467,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.4,2.88
T1,468,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.5,8.443
T1,469,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.6,2.257
T1,470,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.7,3.891
T1,471,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.8,7.706
T1,472,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.9,15.242
T1,473,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.10,2.54
T1,474,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.11,4.637
T1,475,130,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,4,8,33,1,4.8.1.12,3.919
T1,476,131,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,I1,4,8,33,2,4.8.2,NA
T1,477,132,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B3,4,8,33,3,4.8.3.1,1.067
T1,478,133,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G2,4,9,21,1,4.9.1.1,1.171
T1,479,133,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G2,4,9,21,1,4.9.1.2,1.757
T1,480,134,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,B4,4,9,21,2,4.9.2.1,2.04
